2.038157656486428609e-05,3.680000000000000160e+00
6.071861982905608614e-05,3.688328328328328354e+00
1.010785211662638554e-04,3.696656656656656992e+00
1.414759354661886256e-04,3.704984984984985186e+00
1.819255307163010287e-04,3.713313313313313380e+00
2.224419931218200039e-04,3.721641641641642018e+00
2.630400322309971975e-04,3.729969969969970212e+00
3.037343860672097251e-04,3.738298298298298405e+00
3.445398262693166822e-04,3.746626626626626599e+00
3.854711632417979778e-04,3.754954954954955237e+00
4.265432513161404094e-04,3.763283283283283431e+00
4.677709939249923878e-04,3.771611611611611625e+00
5.091693487905391653e-04,3.779939939939940263e+00
5.507533331286057184e-04,3.788268268268268457e+00
5.925380288699902583e-04,3.796596596596596651e+00
6.345385879004870021e-04,3.804924924924925289e+00
6.767702373210987945e-04,3.813253253253253483e+00
7.192482847299537215e-04,3.821581581581581677e+00
7.619881235273630446e-04,3.829909909909909871e+00
8.050052382455532987e-04,3.838238238238238509e+00
8.483152099045270129e-04,3.846566566566566703e+00
8.919337213955753560e-04,3.854894894894894897e+00
9.358765628938844807e-04,3.863223223223223535e+00
9.801596373017454258e-04,3.871551551551551729e+00
1.024798965723865401e-03,3.879879879879879923e+00
1.069810692976225263e-03,3.888208208208208561e+00
1.115211093129987946e-03,3.896536536536536754e+00
1.161016575091955785e-03,3.904864864864864948e+00
1.207243688223007001e-03,3.913193193193193586e+00
1.253909127996023385e-03,3.921521521521521780e+00
1.301029741694789774e-03,3.929849849849849974e+00
1.348622534155302080e-03,3.938178178178178612e+00
1.396704673550970121e-03,3.946506506506506806e+00
1.445293497223207758e-03,3.954834834834835000e+00
1.494406517558818709e-03,3.963163163163163194e+00
1.544061427915682707e-03,3.971491491491491832e+00
1.594276108598162520e-03,3.979819819819820026e+00
1.645068632883718704e-03,3.988148148148148220e+00
1.696457273102137215e-03,3.996476476476476858e+00
1.748460506768822510e-03,4.004804804804805052e+00
1.801097022773613275e-03,4.013133133133133690e+00
1.854385727626495358e-03,4.021461461461461440e+00
1.908345751761699426e-03,4.029789789789790078e+00
1.962996455901505188e-03,4.038118118118118716e+00
2.018357437481231500e-03,4.046446446446446465e+00
2.074448537136801621e-03,4.054774774774775103e+00
2.131289845256177738e-03,4.063103103103102853e+00
2.188901708596167894e-03,4.071431431431431491e+00
2.247304736965836762e-03,4.079759759759760129e+00
2.306519809977973078e-03,4.088088088088087879e+00
2.366568083869903961e-03,4.096416416416416517e+00
2.427470998394922874e-03,4.104744744744745155e+00
2.489250283785745480e-03,4.113073073073072905e+00
2.551927967791216799e-03,4.121401401401401543e+00
2.615526382787489602e-03,4.129729729729730181e+00
2.680068172965050996e-03,4.138058058058057931e+00
2.745576301592730396e-03,4.146386386386386569e+00
2.812074058359894085e-03,4.154714714714715207e+00
2.879585066798086637e-03,4.163043043043042957e+00
2.948133291783247654e-03,4.171371371371371595e+00
3.017743047119558503e-03,4.179699699699700233e+00
3.088439003206167651e-03,4.188028028028027983e+00
3.160246194787814586e-03,4.196356356356356621e+00
3.233190028790299941e-03,4.204684684684685259e+00
3.307296292242020447e-03,4.213013013013013008e+00
3.382591160282380580e-03,4.221341341341341646e+00
3.459101204258083987e-03,4.229669669669670284e+00
3.536853399908216743e-03,4.237997997997998034e+00
3.615875135639033157e-03,4.246326326326326672e+00
3.696194220889104185e-03,4.254654654654654422e+00
