9.320332533181900289e-03,1.399999999999999911e+00
9.396367382392243825e-03,1.410610610610610438e+00
9.470632155705732691e-03,1.421221221221221187e+00
9.543168654906349080e-03,1.431831831831831714e+00
9.614017768384426274e-03,1.442442442442442463e+00
9.683219490053709272e-03,1.453053053053052990e+00
9.750812937985152418e-03,1.463663663663663517e+00
9.816836372757421075e-03,1.474274274274274266e+00
9.881327215524220511e-03,1.484884884884884793e+00
9.944322065799076488e-03,1.495495495495495319e+00
1.000585671895822502e-02,1.506106106106106068e+00
1.006596618346273890e-02,1.516716716716716595e+00
1.012468469780112602e-02,1.527327327327327122e+00
1.018204574715395397e-02,1.537937937937937871e+00
1.023808207978216603e-02,1.548548548548548398e+00
1.029282572314100912e-02,1.559159159159159147e+00
1.034630799972174192e-02,1.569769769769769674e+00
1.039855954262328304e-02,1.580380380380380201e+00
1.044961031085627108e-02,1.590990990990990950e+00
1.049948960438211974e-02,1.601601601601601477e+00
1.054822607888969421e-02,1.612212212212212226e+00
1.059584776031248163e-02,1.622822822822822753e+00
1.064238205908917163e-02,1.633433433433433279e+00
1.068785578417065160e-02,1.644044044044044028e+00
1.073229515677654768e-02,1.654654654654654555e+00
1.077572582390452956e-02,1.665265265265265082e+00
1.081817287159564552e-02,1.675875875875875831e+00
1.085966083795898533e-02,1.686486486486486358e+00
1.090021372595919788e-02,1.697097097097096885e+00
1.093985501597016970e-02,1.707707707707707634e+00
1.097860767809849536e-02,1.718318318318318161e+00
1.101649418428021082e-02,1.728928928928928688e+00
1.105353652015440488e-02,1.739539539539539437e+00
1.108975619671729272e-02,1.750150150150150186e+00
1.112517426176038750e-02,1.760760760760760713e+00
1.115981131109647882e-02,1.771371371371371239e+00
1.119368749957698125e-02,1.781981981981981988e+00
1.122682255190442929e-02,1.792592592592592515e+00
1.125923577324371670e-02,1.803203203203203042e+00
1.129094605963587399e-02,1.813813813813813791e+00
1.132197190821793674e-02,1.824424424424424318e+00
1.135233142725272128e-02,1.835035035035034845e+00
1.138204234597208105e-02,1.845645645645645594e+00
1.141112202423734227e-02,1.856256256256256121e+00
1.143958746202063115e-02,1.866866866866866648e+00
1.146745530871061403e-02,1.877477477477477397e+00
1.149474187224641328e-02,1.888088088088087924e+00
1.152146312808314567e-02,1.898698698698698450e+00
1.154763472799283722e-02,1.909309309309309199e+00
1.157327200870413193e-02,1.919919919919919948e+00
1.159839000038440961e-02,1.930530530530530475e+00
1.162300343496781505e-02,1.941141141141141002e+00
1.164712675433264566e-02,1.951751751751751751e+00
1.167077411833162062e-02,1.962362362362362278e+00
1.169395941267838308e-02,1.972972972972972805e+00
1.171669625669371877e-02,1.983583583583583554e+00
1.173899801091476437e-02,1.994194194194194081e+00
1.176087778457061972e-02,2.004804804804804608e+00
1.178234844292764573e-02,2.015415415415415357e+00
1.180342261450768870e-02,2.026026026026025662e+00
1.182411269818250607e-02,2.036636636636636410e+00
1.184443087014758027e-02,2.047247247247247159e+00
1.186438909077847798e-02,2.057857857857857908e+00
1.188399911137295352e-02,2.068468468468468213e+00
1.190327248078176109e-02,2.079079079079078962e+00
1.192222055193143185e-02,2.089689689689689711e+00
1.194085448824182619e-02,2.100300300300300016e+00
1.195918526994168424e-02,2.110910910910910765e+00
1.197722370028491030e-02,2.121521521521521514e+00
1.199498041167070851e-02,2.132132132132132263e+00
1.201246587167029839e-02,2.142742742742742568e+00
